account_code,funding_office_code,office_name,agency_code,agency_name,years_active,years_present,office_share_mean,office_share_latest,office_share_cv,award_avg_usd,contract_share_mean,contract_share_latest,contract_share_cv,contract_share_capped,cs_years,confidence,py_pace_p02,py_pace_p03,py_pace_p04,py_pace_p05,py_pace_p06,py_pace_p07,py_pace_p08,py_pace_p09,py_pace_p10,py_pace_p11,py_pace_p12
011-8242,W900KK,W6QK ACC-APG-ORLANDO,097,Department of Defense,4,1,0.017464,,2.0,1759343.0,,0.0,,No,4.0,Low,0.023208,0.041904,0.049518,0.059923,0.069451,0.082502,0.090398,0.10138,0.112498,0.218544,0.26158
011-8242,W90W2B,W4FH USA CECOM SEC CTR,097,Department of Defense,4,4,0.007055,,2.2626,893236.0,,0.0,,No,4.0,Low,0.023208,0.041904,0.049518,0.059923,0.069451,0.082502,0.090398,0.10138,0.112498,0.218544,0.26158
011-8245,1145PC,PEACE CORPS OACM,1125,Peace Corps,1,1,1.0,1.0,,463652.0,0.292411,0.292411,,No,1.0,Low,0.024306,0.042125,0.062463,0.15209,0.075764,0.088507,0.093961,0.123691,0.160682,0.193174,0.308014
011-8581,113160,EOP - OFFICE OF ADMINISTRATION,1100,Executive Office of the President,4,3,0.129321,0.0,1.0805,476789.0,0.074105,0.038536,2.5003,No,5.0,Low,0.141185,0.140802,0.168541,0.299221,0.312157,0.335247,0.453781,0.468315,0.482252,0.532402,0.573831
011-8581,113164,EOP-OFC OF SCIENCE  TECH POLICY,1100,Executive Office of the President,4,1,0.02313,0.092518,2.0,15360.0,0.074105,0.038536,2.5003,No,5.0,Low,0.141185,0.140802,0.168541,0.299221,0.312157,0.335247,0.453781,0.468315,0.482252,0.532402,0.573831
011-8581,113167,EOP-US TRADE REPRESENTATIVE,1100,Executive Office of the President,4,4,0.847549,0.907482,0.138,2853277.0,0.074105,0.038536,2.5003,No,5.0,Medium,0.141185,0.140802,0.168541,0.299221,0.312157,0.335247,0.453781,0.468315,0.482252,0.532402,0.573831
012-0013,1212A1,"USDA, OCFO",012,Department of Agriculture,5,5,0.013164,0.015478,0.2834,1214879.0,0.748092,0.852661,0.2627,No,5.0,High,0.069937,0.143654,0.204148,0.239614,0.305011,0.593037,0.704232,0.756822,0.793292,0.871651,0.960615
012-0013,1212A7,"USDA,OFF OF THE CHIEF INFO OFFICER",012,Department of Agriculture,5,5,0.969802,0.979799,0.0165,92499027.0,0.748092,0.852661,0.2627,No,5.0,High,0.069937,0.143654,0.204148,0.239614,0.305011,0.593037,0.704232,0.756822,0.793292,0.871651,0.960615
012-0013,12FPAC,FPAC BUS CNTR-ACQ DIV,012,Department of Agriculture,5,3,0.00583,0.0,1.1873,534006.0,0.748092,0.852661,0.2627,No,5.0,Low,0.069937,0.143654,0.204148,0.239614,0.305011,0.593037,0.704232,0.756822,0.793292,0.871651,0.960615
012-0014,121205,"USDA,OFF OF CHIEF FINANCIAL OFFICER",012,Department of Agriculture,5,3,0.095351,0.0,1.4575,777567.0,1.0,0.70515,0.2589,Yes,5.0,Low,0.139224,0.207963,0.280165,0.35534,0.441947,0.536782,0.6464,0.680401,0.757867,0.784618,0.896688
012-0014,1212A1,"USDA, OCFO",012,Department of Agriculture,5,5,0.387313,0.596568,0.5175,2638726.0,1.0,0.70515,0.2589,Yes,5.0,Medium,0.139224,0.207963,0.280165,0.35534,0.441947,0.536782,0.6464,0.680401,0.757867,0.784618,0.896688
012-0014,1212A7,"USDA,OFF OF THE CHIEF INFO OFFICER",012,Department of Agriculture,5,5,0.398057,0.403765,0.1861,2865751.0,1.0,0.70515,0.2589,Yes,5.0,High,0.139224,0.207963,0.280165,0.35534,0.441947,0.536782,0.6464,0.680401,0.757867,0.784618,0.896688
012-0014,123144,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",012,Department of Agriculture,5,1,0.021384,0.0,2.2361,170336.0,1.0,0.70515,0.2589,Yes,5.0,Low,0.139224,0.207963,0.280165,0.35534,0.441947,0.536782,0.6464,0.680401,0.757867,0.784618,0.896688
012-0014,127245,"USDA, OCFO-NFC-ACQ-MGMT OFFICE",012,Department of Agriculture,5,4,0.016716,-0.019269,1.6201,132174.0,1.0,0.70515,0.2589,Yes,5.0,Low,0.139224,0.207963,0.280165,0.35534,0.441947,0.536782,0.6464,0.680401,0.757867,0.784618,0.896688
012-0014,12FPAC,FPAC BUS CNTR-ACQ DIV,012,Department of Agriculture,5,3,0.065143,0.0,1.2074,534006.0,1.0,0.70515,0.2589,Yes,5.0,Low,0.139224,0.207963,0.280165,0.35534,0.441947,0.536782,0.6464,0.680401,0.757867,0.784618,0.896688
012-0017,122B29,NRCS-NJ STATE OFFICE,012,Department of Agriculture,3,1,0.333333,,1.7321,1396.0,0.017462,0.0,1.9872,No,4.0,Low,8.2e-05,0.000348,0.000464,0.00062,0.000614,0.000703,0.000771,0.000777,0.000987,0.001066,0.145135
012-0017,122C31,NRCS-NY STATE OFFICE,012,Department of Agriculture,3,1,0.022954,,1.7321,9400.0,0.017462,0.0,1.9872,No,4.0,Low,8.2e-05,0.000348,0.000464,0.00062,0.000614,0.000703,0.000771,0.000777,0.000987,0.001066,0.145135
012-0017,127217,NRCS-LA STATE OFFICE,012,Department of Agriculture,3,1,0.267295,,1.7321,109463.0,0.017462,0.0,1.9872,No,4.0,Low,8.2e-05,0.000348,0.000464,0.00062,0.000614,0.000703,0.000771,0.000777,0.000987,0.001066,0.145135
012-0017,128B05,NRCS-CO STATE OFFICE,012,Department of Agriculture,3,2,0.192377,,1.7535,10486.0,0.017462,0.0,1.9872,No,4.0,Low,8.2e-05,0.000348,0.000464,0.00062,0.000614,0.000703,0.000771,0.000777,0.000987,0.001066,0.145135
012-0017,128C30,NRCS-NM STATE OFFICE,012,Department of Agriculture,3,1,0.139372,,1.7321,8001.0,0.017462,0.0,1.9872,No,4.0,Low,8.2e-05,0.000348,0.000464,0.00062,0.000614,0.000703,0.000771,0.000777,0.000987,0.001066,0.145135
012-0017,129104,NRCS-CA STATE OFFICE,012,Department of Agriculture,3,1,0.04467,,1.7321,18293.0,0.017462,0.0,1.9872,No,4.0,Low,8.2e-05,0.000348,0.000464,0.00062,0.000614,0.000703,0.000771,0.000777,0.000987,0.001066,0.145135
012-0115,120ADV,DEPT OF AGRICULTURE,012,Department of Agriculture,5,2,0.007802,4.7e-05,2.2327,2584465.0,0.226089,0.003571,1.6008,No,5.0,Low,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,121215,"USDA, OFFICE OF OPERATIONS",012,Department of Agriculture,5,5,0.02293,0.042114,0.6898,7222676.0,0.226089,0.003571,1.6008,No,5.0,Medium,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,1212A1,"USDA, OCFO",012,Department of Agriculture,5,5,0.07384,0.02316,1.7166,24896665.0,0.226089,0.003571,1.6008,No,5.0,Low,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,1212A2,"USDA, OFFICE EXECUTIVE SECRETARIAT",012,Department of Agriculture,5,5,0.005379,0.001536,1.4199,2359738.0,0.226089,0.003571,1.6008,No,5.0,Low,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,1212A4,"USDA, OFF OF HOMELAND SECURITY EMER",012,Department of Agriculture,5,5,0.008095,0.013319,0.5306,2863481.0,0.226089,0.003571,1.6008,No,5.0,Medium,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,1212A6,"USDA, OFF OF BUDGET PROG ANALYSIS",012,Department of Agriculture,5,2,0.005009,0.024631,2.1901,670713.0,0.226089,0.003571,1.6008,No,5.0,Low,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,1212A7,"USDA,OFF OF THE CHIEF INFO OFFICER",012,Department of Agriculture,5,5,0.01876,0.021162,0.5936,6828329.0,0.226089,0.003571,1.6008,No,5.0,Medium,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,1212B3,"USDA, OFF PROCUREMENT PROPERTY MGMT",012,Department of Agriculture,5,5,0.01734,0.028982,0.6366,5607449.0,0.226089,0.003571,1.6008,No,5.0,Medium,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,1212B5,"USDA, OFFICE HUMAN RESOURCE MGMT",012,Department of Agriculture,5,5,0.016078,-0.006615,1.1001,7320767.0,0.226089,0.003571,1.6008,No,5.0,Low,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,12347B,Food for Progress,012,Department of Agriculture,5,2,0.166946,0.232503,1.5774,45998892.0,0.226089,0.003571,1.6008,No,5.0,Low,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,12361R,FPAC BUS CNTR-CHIEF OPER OFFICER,012,Department of Agriculture,5,2,0.041198,0.0,1.5586,14128141.0,0.226089,0.003571,1.6008,No,5.0,Low,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,12361X,FPAC BUS CNTR-INFO SOLUTIONS DIV,012,Department of Agriculture,5,5,0.064212,0.109384,0.6021,21291306.0,0.226089,0.003571,1.6008,No,5.0,Medium,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,123C10,CHIEF INFORMATION OFFICE,012,Department of Agriculture,5,3,0.028104,0.098181,1.4516,5458321.0,0.226089,0.003571,1.6008,No,5.0,Low,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,123J14,USDA  AMS  3J14,012,Department of Agriculture,5,5,0.407188,0.205607,1.1138,463196275.0,0.226089,0.003571,1.6008,No,5.0,Low,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,123RUS,RURAL UTILITIES SERVICES,012,Department of Agriculture,5,3,0.015803,0.004239,1.9801,5299190.0,0.226089,0.003571,1.6008,No,5.0,Low,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,127604,USDA FOREST SERVICE,012,Department of Agriculture,5,5,0.012002,-0.010815,1.5499,5200666.0,0.226089,0.003571,1.6008,No,5.0,Low,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,12D301,FOOD AID,012,Department of Agriculture,5,2,0.034154,0.132363,1.6796,6002757.0,0.226089,0.003571,1.6008,No,5.0,Low,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0115,12FPAC,FPAC BUS CNTR-ACQ DIV,012,Department of Agriculture,5,4,0.0081,0.036065,1.9363,1475809.0,0.226089,0.003571,1.6008,No,5.0,Low,0.026154,0.036429,0.048404,0.04891,0.12916,0.217854,0.253411,0.259627,0.302895,0.391767,0.442247
012-0117,121205,"USDA,OFF OF CHIEF FINANCIAL OFFICER",012,Department of Agriculture,5,2,0.014331,0.071598,2.2337,471387.0,0.603361,0.599343,0.0706,No,5.0,Low,0.10819,0.139273,0.209699,0.244918,0.281702,0.330017,0.414848,0.429437,0.46201,0.509662,0.61721
012-0117,121215,"USDA, OFFICE OF OPERATIONS",012,Department of Agriculture,5,5,0.872334,0.888601,0.1015,41604958.0,0.603361,0.599343,0.0706,No,5.0,High,0.10819,0.139273,0.209699,0.244918,0.281702,0.330017,0.414848,0.429437,0.46201,0.509662,0.61721
012-0117,1212A4,"USDA, OFF OF HOMELAND SECURITY EMER",012,Department of Agriculture,5,4,0.083642,0.0,1.2814,3197045.0,0.603361,0.599343,0.0706,No,5.0,Low,0.10819,0.139273,0.209699,0.244918,0.281702,0.330017,0.414848,0.429437,0.46201,0.509662,0.61721
012-0117,122001,"USDA, OFFICE OF SAFETY, SECURITY AND PROTECTION",012,Department of Agriculture,5,4,0.021519,0.038442,1.0979,863981.0,0.603361,0.599343,0.0706,No,5.0,Low,0.10819,0.139273,0.209699,0.244918,0.281702,0.330017,0.414848,0.429437,0.46201,0.509662,0.61721
012-0123,121215,"USDA, OFFICE OF OPERATIONS",012,Department of Agriculture,5,2,0.007906,0.0,2.0601,26573.0,0.094827,0.109368,0.2347,No,5.0,Low,0.087302,0.185056,0.306055,0.323867,0.344863,0.375067,0.398518,0.448119,0.601789,0.679858,0.973285
012-0123,1212A5,"USDA, OFFICE OF THE CHIEF ECONOMIST",012,Department of Agriculture,5,5,0.991802,0.97688,0.0252,3528616.0,0.094827,0.109368,0.2347,No,5.0,High,0.087302,0.185056,0.306055,0.323867,0.344863,0.375067,0.398518,0.448119,0.601789,0.679858,0.973285
012-0124,121201,"USDA, OFFICE SECRETARY AGRICULTURE",012,Department of Agriculture,5,2,0.207429,0.0,1.4944,18188.0,0.006429,0.003023,0.545,No,5.0,Low,0.143313,0.201827,0.236581,0.270326,0.309059,0.378615,0.418283,0.45782,0.490708,0.566189,0.789373
012-0124,121215,"USDA, OFFICE OF OPERATIONS",012,Department of Agriculture,5,1,0.07929,0.0,2.2361,4430.0,0.006429,0.003023,0.545,No,5.0,Low,0.143313,0.201827,0.236581,0.270326,0.309059,0.378615,0.418283,0.45782,0.490708,0.566189,0.789373
012-0124,1212A2,"USDA, OFFICE EXECUTIVE SECRETARIAT",012,Department of Agriculture,5,3,0.415098,1.0,1.0724,13607.0,0.006429,0.003023,0.545,No,5.0,Low,0.143313,0.201827,0.236581,0.270326,0.309059,0.378615,0.418283,0.45782,0.490708,0.566189,0.789373
012-0124,1212A5,"USDA, OFFICE OF THE CHIEF ECONOMIST",012,Department of Agriculture,5,2,0.079038,0.0,1.389,6565.0,0.006429,0.003023,0.545,No,5.0,Low,0.143313,0.201827,0.236581,0.270326,0.309059,0.378615,0.418283,0.45782,0.490708,0.566189,0.789373
012-0124,1212A7,"USDA,OFF OF THE CHIEF INFO OFFICER",012,Department of Agriculture,5,3,0.190661,0.0,1.3394,10157.0,0.006429,0.003023,0.545,No,5.0,Low,0.143313,0.201827,0.236581,0.270326,0.309059,0.378615,0.418283,0.45782,0.490708,0.566189,0.789373
012-0124,12362Z,FAS-COMMUNICATIONS AND EXEC SUPT,012,Department of Agriculture,5,1,0.028484,0.0,2.2361,1644.0,0.006429,0.003023,0.545,No,5.0,Low,0.143313,0.201827,0.236581,0.270326,0.309059,0.378615,0.418283,0.45782,0.490708,0.566189,0.789373
012-0127,1212A1,"USDA, OCFO",012,Department of Agriculture,5,1,0.015392,0.0,2.2361,1146.0,0.027687,0.035357,0.4441,No,5.0,Low,0.140975,0.158992,0.197784,0.221833,0.273751,0.316177,0.367625,0.421698,0.506386,0.553811,0.585152
012-0127,127245,"USDA, OCFO-NFC-ACQ-MGMT OFFICE",012,Department of Agriculture,5,5,0.769855,0.617715,0.4461,23916.0,0.027687,0.035357,0.4441,No,5.0,Medium,0.140975,0.158992,0.197784,0.221833,0.273751,0.316177,0.367625,0.421698,0.506386,0.553811,0.585152
012-0127,127LDK,USDA  OFFICE OF CHIEF FINANCIAL,012,Department of Agriculture,5,1,0.076457,0.382285,2.2361,3628.0,0.027687,0.035357,0.4441,No,5.0,Low,0.140975,0.158992,0.197784,0.221833,0.273751,0.316177,0.367625,0.421698,0.506386,0.553811,0.585152
012-0127,12USEC,UNDER SECRETARY,012,Department of Agriculture,5,1,0.138296,0.0,2.2361,10292.0,0.027687,0.035357,0.4441,No,5.0,Low,0.140975,0.158992,0.197784,0.221833,0.273751,0.316177,0.367625,0.421698,0.506386,0.553811,0.585152
012-0129,121201,"USDA, OFFICE SECRETARY AGRICULTURE",012,Department of Agriculture,2,1,0.5,,1.4142,32333.0,0.035081,,0.7791,No,2.0,Low,0.08528,0.106436,0.150162,0.165105,0.239411,0.331144,0.385296,0.42668,0.470977,0.528139,0.611151
012-0129,1234HK,SUPPLEMENTAL NUTRITIONAL ASST PROG,012,Department of Agriculture,2,1,0.5,,1.4142,8018.0,0.035081,,0.7791,No,2.0,Low,0.08528,0.106436,0.150162,0.165105,0.239411,0.331144,0.385296,0.42668,0.470977,0.528139,0.611151
012-0130,121215,"USDA, OFFICE OF OPERATIONS",012,Department of Agriculture,4,2,0.204929,-0.180285,2.6195,-30642.0,0.477894,0.632899,0.646,No,4.0,Low,0.048188,0.075532,0.119932,0.120757,0.155016,0.17319,0.177942,0.191443,0.227365,0.290462,0.438437
012-0130,1212B2,"USDA, ASST SEC FOR CIVIL RIGHTS",012,Department of Agriculture,4,3,0.795071,1.180285,0.6752,659072.0,0.477894,0.632899,0.646,No,4.0,Medium,0.048188,0.075532,0.119932,0.120757,0.155016,0.17319,0.177942,0.191443,0.227365,0.290462,0.438437
012-0133,121215,"USDA, OFFICE OF OPERATIONS",012,Department of Agriculture,5,5,0.913257,1.0,0.1213,13263554.0,0.56851,0.00245,1.9146,No,5.0,Medium,0.007984,0.017235,0.106883,0.193142,0.293706,0.293706,0.299156,0.299156,0.362706,0.362706,0.716069
012-0133,123CF0,CHIEF FINANCIAL OFFICE,012,Department of Agriculture,5,2,0.00856,0.0,2.2361,28178.0,0.56851,0.00245,1.9146,No,5.0,Low,0.007984,0.017235,0.106883,0.193142,0.293706,0.293706,0.299156,0.299156,0.362706,0.362706,0.716069
012-0133,123ENT,ENTERPRISE OFFICE,012,Department of Agriculture,5,2,0.042608,0.0,1.7803,614322.0,0.56851,0.00245,1.9146,No,5.0,Low,0.007984,0.017235,0.106883,0.193142,0.293706,0.293706,0.299156,0.299156,0.362706,0.362706,0.716069
012-0133,123JJE,USDA  OFFICE OF OPERATIONS,012,Department of Agriculture,5,1,0.031255,0.0,2.2361,139844.0,0.56851,0.00245,1.9146,No,5.0,Low,0.007984,0.017235,0.106883,0.193142,0.293706,0.293706,0.299156,0.299156,0.362706,0.362706,0.716069
012-0136,1212BD,"USDA, OFFICE OF ETHICS",012,Department of Agriculture,5,5,1.106146,1.943866,0.4344,279479.0,0.053011,0.018854,0.3791,No,5.0,Medium,0.119764,0.191636,0.254498,0.333646,0.392722,0.456293,0.539225,0.59999,0.665044,0.733299,0.911562
012-0176,121201,"USDA, OFFICE SECRETARY AGRICULTURE",012,Department of Agriculture,5,1,0.145226,0.0,2.2361,12176.0,0.055357,0.068068,0.5711,No,5.0,Low,0.102036,0.12659,0.132761,0.132006,0.145123,0.18754,0.229058,0.286179,0.328114,0.371776,0.441671
012-0176,1212A1,"USDA, OCFO",012,Department of Agriculture,5,1,0.013663,0.0,2.2361,1146.0,0.055357,0.068068,0.5711,No,5.0,Low,0.102036,0.12659,0.132761,0.132006,0.145123,0.18754,0.229058,0.286179,0.328114,0.371776,0.441671
012-0176,127245,"USDA, OCFO-NFC-ACQ-MGMT OFFICE",012,Department of Agriculture,5,5,0.764654,0.617715,0.4625,23916.0,0.055357,0.068068,0.5711,No,5.0,Medium,0.102036,0.12659,0.132761,0.132006,0.145123,0.18754,0.229058,0.286179,0.328114,0.371776,0.441671
012-0176,127LDK,USDA  OFFICE OF CHIEF FINANCIAL,012,Department of Agriculture,5,1,0.076457,0.382285,2.2361,3628.0,0.055357,0.068068,0.5711,No,5.0,Low,0.102036,0.12659,0.132761,0.132006,0.145123,0.18754,0.229058,0.286179,0.328114,0.371776,0.441671
012-0177,121201,"USDA, OFFICE SECRETARY AGRICULTURE",012,Department of Agriculture,5,5,0.959006,0.942462,0.0135,611045.0,0.128581,0.169278,0.2308,No,5.0,High,0.08612,0.123645,0.153063,0.181768,0.20994,0.267754,0.298342,0.33209,0.440411,0.724283,0.86693
012-0177,127245,"USDA, OCFO-NFC-ACQ-MGMT OFFICE",012,Department of Agriculture,5,5,0.037257,0.035542,0.0931,23916.0,0.128581,0.169278,0.2308,No,5.0,High,0.08612,0.123645,0.153063,0.181768,0.20994,0.267754,0.298342,0.33209,0.440411,0.724283,0.86693
012-0180,1212A1,"USDA, OCFO",012,Department of Agriculture,5,5,0.036258,0.066633,0.5015,1241997.0,0.115369,0.069923,0.2897,No,5.0,Medium,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0180,1212A7,"USDA,OFF OF THE CHIEF INFO OFFICER",012,Department of Agriculture,5,5,0.063159,0.108809,0.4824,2187699.0,0.115369,0.069923,0.2897,No,5.0,Medium,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0180,1212C3,NRCS-CHIEF,012,Department of Agriculture,5,5,0.089255,0.12546,0.3725,3163618.0,0.115369,0.069923,0.2897,No,5.0,Medium,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0180,12361E,FSA-ADMINISTRATOR,012,Department of Agriculture,5,5,0.116771,0.083384,0.5684,4721773.0,0.115369,0.069923,0.2897,No,5.0,Medium,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0180,12361R,FPAC BUS CNTR-CHIEF OPER OFFICER,012,Department of Agriculture,5,4,0.018208,0.05766,1.4517,596130.0,0.115369,0.069923,0.2897,No,5.0,Low,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0180,12361S,FPAC BUS CNTR-DEP COO,012,Department of Agriculture,5,5,0.070078,0.080846,0.3681,2600278.0,0.115369,0.069923,0.2897,No,5.0,Medium,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0180,12361U,FPAC BUS CNTR-HR DIV,012,Department of Agriculture,5,5,0.051627,-0.04188,1.1484,2196530.0,0.115369,0.069923,0.2897,No,5.0,Low,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0180,12361X,FPAC BUS CNTR-INFO SOLUTIONS DIV,012,Department of Agriculture,5,5,0.397719,0.375725,0.0559,15033629.0,0.115369,0.069923,0.2897,No,5.0,High,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0180,12362H,NRCS-ASSOC CHIEF FOR CONSERVATION,012,Department of Agriculture,5,2,0.006205,0.0,2.0787,230100.0,0.115369,0.069923,0.2897,No,5.0,Low,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0180,12362W,FSA-OFFICE OF MGMT AND STRATEGY,012,Department of Agriculture,5,5,0.022819,0.040246,0.7427,777000.0,0.115369,0.069923,0.2897,No,5.0,Medium,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0180,128447,FSA-AERIAL PHOTOGRAPHY FIELD OFFICE,012,Department of Agriculture,5,4,0.018988,0.0,2.2119,735526.0,0.115369,0.069923,0.2897,No,5.0,Low,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0180,12FPAC,FPAC BUS CNTR-ACQ DIV,012,Department of Agriculture,5,5,0.060911,0.04818,0.8501,2462898.0,0.115369,0.069923,0.2897,No,5.0,Low,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0180,12FPAR,FPAC BUS CNTR-MGMT SVS DIV,012,Department of Agriculture,5,5,0.01912,0.014194,0.4694,729927.0,0.115369,0.069923,0.2897,No,5.0,Medium,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0180,12FPC2,FPAC BUS CNTR-ACQ DIV-IT_ENTERP SEC,012,Department of Agriculture,5,3,0.005868,0.036459,3.0685,88079.0,0.115369,0.069923,0.2897,No,5.0,Low,0.139278,0.207638,0.294022,0.361103,0.430496,0.500856,0.569166,0.650543,0.739097,0.807649,0.951638
012-0403,1230EA,OFFICE OF EXTERNAL AFFAIRS,012,Department of Agriculture,5,5,0.009241,0.001793,0.6208,918963.0,0.109798,0.08836,0.1391,No,5.0,Medium,0.142278,0.203681,0.293153,0.361072,0.417914,0.483783,0.562571,0.675127,0.740407,0.799718,0.881536
012-0403,1231ME,PROCUREMENT MANAGEMENT OFFICE,012,Department of Agriculture,5,5,0.008155,-0.011287,3.3134,1076810.0,0.109798,0.08836,0.1391,No,5.0,Low,0.142278,0.203681,0.293153,0.361072,0.417914,0.483783,0.562571,0.675127,0.740407,0.799718,0.881536
012-0403,1231NC,USDA/RURAL DEVELPMNT/INNOVATION CTR,012,Department of Agriculture,5,5,0.012021,0.011244,0.2498,1105759.0,0.109798,0.08836,0.1391,No,5.0,High,0.142278,0.203681,0.293153,0.361072,0.417914,0.483783,0.562571,0.675127,0.740407,0.799718,0.881536
